zpid,price,priceLabel,beds,baths,area,latLong,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,variableData,hdpData,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,hasAdditionalAttributions,isFeaturedListing,availabilityDate,buildingId,lotId,minBeds,minBaths,minArea,unitCount,isBuilding,badgeInfo,canSaveBuilding,plid,communityName,style,isCdpResult,isPropertyResultCDP,lotAreaString,streetViewMetadataURL,streetViewURL
63113044,"$17,500,000",$17.5M,7.0,11.0,15000.0,"{'latitude': 33.62274, 'longitude': -117.79465}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/43d99dbf6fd2a77165a11286256703fa-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 63113044, 'zipcode': '92603', 'city': 'Irvine', 'state': 'CA', 'latitude': 33.62274, 'longitude': -117.79465, 'price': 17500000.0, 'datePriceChanged': 1625554800000, 'bathrooms': 11.0, 'bedrooms': 7.0, 'livingArea': 15000.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 53232, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 17500000.0, 'priceChange': -1500000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 17870035.0, 'lotAreaValue': 1.423989898989899, 'lotAreaUnit': 'acres'}}",/homedetails/60-Golden-Eagle-Irvine-CA-92603/63113044_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25325619,"$758,888",$759K,3.0,3.0,1587.0,"{'latitude': 33.816555, 'longitude': -118.06144}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/e7875af9b603b861e3c99cae9e6f9e7b-p_e.jpg,True,False,,"{'type': '3D_HOME', 'text': '3D Tour'}","{'homeInfo': {'zpid': 25325619, 'zipcode': '90630', 'city': 'Cypress', 'state': 'CA', 'latitude': 33.816555, 'longitude': -118.06144, 'price': 758888.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1587.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 734100, 'rentZestimate': 3214, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 758888.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 511644.0, 'lotAreaValue': 1850.0, 'lotAreaUnit': 'sqft'}}",/homedetails/4095-Larwin-Ave-Cypress-CA-90630/25325619_zpid/,ForSale,For Sale by Agent,True,False,False,--,False,False,,,,,,,,,,,,,,,,,,
246154710,"$1,130,000",$1.13M,4.0,3.0,2598.0,"{'latitude': 33.543636, 'longitude': -117.59749}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/4ee3618c87a6872277ffba2a6a3cdd11-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 246154710, 'zipcode': '92694', 'city': 'Ladera Ranch', 'state': 'CA', 'latitude': 33.543636, 'longitude': -117.59749, 'price': 1130000.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2598.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1167049, 'rentZestimate': 5240, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1130000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 823224.0, 'lotAreaValue': 2631.0, 'lotAreaUnit': 'sqft'}}",/homedetails/44-Vasto-St-Ladera-Ranch-CA-92694/246154710_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
2067042099,"$279,000",$279K,3.0,2.0,1580.0,"{'latitude': 33.716164, 'longitude': -118.020355}",FOR_SALE,Home for sale,False,False,False,https://photos.zillowstatic.com/fp/81406f526756df9dd968f61da35f86ac-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 2067042099, 'zipcode': '92647', 'city': 'Huntington Beach', 'state': 'CA', 'latitude': 33.716164, 'longitude': -118.020355, 'price': 279000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1580.0, 'homeType': 'MANUFACTURED', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 279000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Space 154'}}",/homedetails/6241-Warner-Ave-SPACE-154-Huntington-Beach-CA-92647/2067042099_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25764086,"$529,888",$530K,2.0,1.0,864.0,"{'latitude': 33.64219, 'longitude': -117.93579}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/96048069d84dc541ca1fb639efdc734b-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 25764086, 'zipcode': '92627', 'city': 'Costa Mesa', 'state': 'CA', 'latitude': 33.64219, 'longitude': -117.93579, 'price': 529888.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 864.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 530100, 'rentZestimate': 2400, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 529888.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 203066.0, 'unit': '# 13'}}",/homedetails/1872-Monrovia-Ave-13-Costa-Mesa-CA-92627/25764086_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
,"From $1,478,995",,,,,"{'latitude': 33.67425, 'longitude': -117.63685}",FOR_SALE,For Rent,False,,,https://photos.zillowstatic.com/fp/8cbd00e86e10f6f1053ff8d36ff35da3-p_e.jpg,True,,NEW_CONSTRUCTION,{},,/community/oaks-at-portola-hills/26194_plid/,,,False,,,"1582 Sunset View Dr, Trabuco Canyon, CA",False,False,,33.67425--117.63685,,5.0,5.0,3750.0,4.0,True,,False,26194,The Oaks at Portola Hills,Gated,True,,,,
2068524080,"$359,000",$359K,2.0,2.0,1324.0,"{'latitude': 33.6143, 'longitude': -117.71728}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/22bff68f85f2351762fd035264249876-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 2068524080, 'zipcode': '92637', 'city': 'Laguna Woods', 'state': 'CA', 'latitude': 33.6143, 'longitude': -117.71728, 'price': 359000.0, 'datePriceChanged': 1633330800000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1324.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 359900, 'rentZestimate': 3018, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 359000.0, 'priceChange': -26000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# C'}}",/homedetails/2034-Via-Mariposa-E-C-Laguna-Woods-CA-92637/2068524080_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25756722,"$889,000",$889K,3.0,3.0,1800.0,"{'latitude': 33.589653, 'longitude': -117.64675}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/17ea9dfbb1d7c6ce1ebf768b1326d481-p_e.jpg,True,False,,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 2-4pm'}","{'homeInfo': {'zpid': 25756722, 'zipcode': '92692', 'city': 'Mission Viejo', 'state': 'CA', 'latitude': 33.589653, 'longitude': -117.64675, 'price': 889000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1800.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 929900, 'rentZestimate': 3850, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 2-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 889000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1641679200000, 'open_house_end': 1641686400000}, {'open_house_start': 1641765600000, 'open_house_end': 1641772800000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 617908.0, 'lotAreaValue': 1800.0, 'lotAreaUnit': 'sqft'}}",/homedetails/107-Melrose-Dr-Mission-Viejo-CA-92692/25756722_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
,"From $59,000",,,,,"{'latitude': 33.72323, 'longitude': -118.041435}",FOR_SALE,For Rent,False,,,https://photos.zillowstatic.com/fp/719773becd8f4955d62a8664431a4ed1-p_e.jpg,True,,,{},,/b/16444-bolsa-chica-st-huntington-beach-ca-5YB5tW/,,,False,,,"16444 Bolsa Chica St, Huntington Beach, CA",False,False,,33.72323--118.041435,1004025901.0,2.0,2.0,1500.0,4.0,True,,False,,,,,,,,
63111493,"$6,500,000",$6.50M,3.0,4.0,2384.0,"{'latitude': 33.60399, 'longitude': -117.90125}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/6e44576dd655c3cd91ad180c89800842-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 63111493, 'zipcode': '92661', 'city': 'Newport Beach', 'state': 'CA', 'latitude': 33.60399, 'longitude': -117.90125, 'price': 6500000.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'livingArea': 2384.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 6372600, 'rentZestimate': 19555, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 6500000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 4281154.0, 'lotAreaValue': 3136.0, 'lotAreaUnit': 'sqft'}}",/homedetails/421-E-Edgewater-Ave-Newport-Beach-CA-92661/63111493_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25617954,"$13,995,000",$14.0M,7.0,9.0,10758.0,"{'latitude': 33.626682, 'longitude': -117.584175}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/99d0c9beac0f39e915edfbb47667f236-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 25617954, 'zipcode': '92679', 'city': 'Trabuco Canyon', 'state': 'CA', 'latitude': 33.626682, 'longitude': -117.584175, 'price': 13995000.0, 'bathrooms': 9.0, 'bedrooms': 7.0, 'livingArea': 10758.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 13286800, 'rentZestimate': 36431, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 13995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 6750000.0, 'lotAreaValue': 3.7, 'lotAreaUnit': 'acres'}}",/homedetails/23111-Maravilla-Ln-Trabuco-Canyon-CA-92679/25617954_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25737195,"$360,000",$360K,2.0,1.0,845.0,"{'latitude': 33.869335, 'longitude': -117.86233}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/930b9501842de1f1b8edab3c9f91363b-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 25737195, 'zipcode': '92870', 'city': 'Placentia', 'state': 'CA', 'latitude': 33.869335, 'longitude': -117.86233, 'price': 360000.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 845.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 360000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 193573.0, 'unit': 'Unit 1006'}}",/homedetails/212-S-Kraemer-Blvd-UNIT-1006-Placentia-CA-92870/25737195_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
63115467,"$2,899,000",$2.90M,5.0,6.0,5354.0,"{'latitude': 33.541267, 'longitude': -117.62936}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/a695669659019da695a2e19a639be84d-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$401,000 (Dec 20)'}","{'homeInfo': {'zpid': 63115467, 'zipcode': '92694', 'city': 'Ladera Ranch', 'state': 'CA', 'latitude': 33.541267, 'longitude': -117.62936, 'price': 2899000.0, 'datePriceChanged': 1639987200000, 'bathrooms': 6.0, 'bedrooms': 5.0, 'livingArea': 5354.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2970500, 'rentZestimate': 12056, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$401,000 (Dec 20)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2899000.0, 'priceChange': -401000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1894425.0, 'lotAreaValue': 9973.0, 'lotAreaUnit': 'sqft'}}",/homedetails/6-Heavenly-Isle-Ladera-Ranch-CA-92694/63115467_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25465433,"$5,995,000",$6.00M,4.0,4.0,3234.0,"{'latitude': 33.61083, 'longitude': -117.91627}",FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/ee5866c311eb1856722438cff5c001a9-p_e.jpg,True,False,NEW_CONSTRUCTION,"{'type': '3D_HOME', 'text': '3D Tour'}","{'homeInfo': {'zpid': 25465433, 'zipcode': '92663', 'city': 'Newport Beach', 'state': 'CA', 'latitude': 33.61083, 'longitude': -117.91627, 'price': 5995000.0, 'datePriceChanged': 1634022000000, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3234.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 19708, 'listing_sub_type': {'is_newHome': True}, 'priceReduction': '$255,000 (Oct 12)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5995000.0, 'priceChange': -255000, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 2667921.0, 'lotAreaValue': 3520.0, 'lotAreaUnit': 'sqft'}}",/homedetails/104-Via-Palermo-Newport-Beach-CA-92663/25465433_zpid/,ForSale,New Construction,True,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25682694,"$389,000",$389K,2.0,2.0,980.0,"{'latitude': 33.73922, 'longitude': -117.92273}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/b7ce656e6f6449bdbd9a559f2c2ea6ea-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 25682694, 'zipcode': '92704', 'city': 'Santa Ana', 'state': 'CA', 'latitude': 33.73922, 'longitude': -117.92273, 'price': 389000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 980.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 389800, 'rentZestimate': 2463, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 389000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 153067.0, 'unit': 'Apt B', 'lotAreaValue': 980.0, 'lotAreaUnit': 'sqft'}}",/homedetails/3961-W-McFadden-Ave-APT-B-Santa-Ana-CA-92704/25682694_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25560137,"$2,095,000",$2.10M,3.0,2.0,1664.0,"{'latitude': 33.527905, 'longitude': -117.75667}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/03e8ff5ea6f4cfa03fcccdec695ed88b-p_e.jpg,True,False,,"{'type': '3D_HOME', 'text': '3D Tour'}","{'homeInfo': {'zpid': 25560137, 'zipcode': '92651', 'city': 'Laguna Beach', 'state': 'CA', 'latitude': 33.527905, 'longitude': -117.75667, 'price': 2095000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1664.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1839600, 'rentZestimate': 6499, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2095000.0, 'videoCount': 1, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1337676.0, 'lotAreaValue': 2500.0, 'lotAreaUnit': 'sqft'}}",/homedetails/867-Acapulco-St-Laguna-Beach-CA-92651/25560137_zpid/,ForSale,For Sale by Agent,True,True,False,--,False,False,,,,,,,,,,,,,,,,,,
,"From $528,000",,,,,"{'latitude': 33.6775, 'longitude': -117.84735}",FOR_SALE,For Rent,False,,,https://photos.zillowstatic.com/fp/f668ba1276b6cf79f04bb4714149fff6-p_e.jpg,True,,,{},,"/b/Irvine-CA/33.6775,-117.84735_ll/",,,False,,,"1418 Nolita, Irvine, CA",False,False,,33.6775--117.84735,,1.0,1.0,694.0,2.0,True,,False,,,,,,,,
25531446,"$2,750,000",$2.75M,4.0,4.0,3300.0,"{'latitude': 33.64733, 'longitude': -117.70561}",FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/d38221ee96459acbe6bc7688103ccd29-p_e.jpg,True,False,NEW_CONSTRUCTION,"{'type': '3D_HOME', 'text': '3D Tour'}","{'homeInfo': {'zpid': 25531446, 'zipcode': '92630', 'city': 'Lake Forest', 'state': 'CA', 'latitude': 33.64733, 'longitude': -117.70561, 'price': 2750000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3300.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1382100, 'rentZestimate': 3300, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2750000.0, 'videoCount': 1, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 969945.0, 'lotAreaValue': 3600.0, 'lotAreaUnit': 'sqft'}}",/homedetails/21706-Superior-Ln-Lake-Forest-CA-92630/25531446_zpid/,ForSale,New Construction,True,True,False,--,False,False,,,,,,,,,,,,,,,,,,
2067561680,"$889,000",$889K,2.0,2.0,1198.0,"{'latitude': 33.620728, 'longitude': -117.914055}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/26c7760469e74e74112dc969e9b71b1b-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 2067561680, 'zipcode': '92663', 'city': 'Newport Beach', 'state': 'CA', 'latitude': 33.620728, 'longitude': -117.914055, 'price': 889000.0, 'datePriceChanged': 1639555200000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1198.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 906700, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 889000.0, 'priceChange': 89005, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",/homedetails/499-Saint-Andrews-Rd-Newport-Beach-CA-92663/2067561680_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
250188994,"$1,649,000",$1.65M,4.0,4.0,3273.0,"{'latitude': 33.67252, 'longitude': -117.62172}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/8cebc9b2a5d73af2b2ce9246b9230a5c-p_e.jpg,True,False,,"{'type': '3D_HOME', 'text': '3D Tour'}","{'homeInfo': {'zpid': 250188994, 'zipcode': '92692', 'city': 'Mission Viejo', 'state': 'CA', 'latitude': 33.67252, 'longitude': -117.62172, 'price': 1649000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3273.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1704000, 'rentZestimate': 5999, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1649000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1131172.0, 'lotAreaValue': 5964.0, 'lotAreaUnit': 'sqft'}}",/homedetails/10-Cielo-Cresta-Mission-Viejo-CA-92692/250188994_zpid/,ForSale,For Sale by Agent,True,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25118343,"$788,500",$788K,3.0,3.0,1347.0,"{'latitude': 33.86882, 'longitude': -117.97288}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/1f27cdaf4659143b501a576003feca34-p_e.jpg,True,False,,"{'type': '3D_HOME', 'text': '3D Tour'}","{'homeInfo': {'zpid': 25118343, 'zipcode': '92833', 'city': 'Fullerton', 'state': 'CA', 'latitude': 33.86882, 'longitude': -117.97288, 'price': 788500.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1347.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 847800, 'rentZestimate': 3300, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 788500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 492639.0, 'lotAreaValue': 6715.0, 'lotAreaUnit': 'sqft'}}",/homedetails/127-S-Vermont-Ave-Fullerton-CA-92833/25118343_zpid/,ForSale,For Sale by Agent,True,False,False,--,False,False,,,,,,,,,,,,,,,,,,
2071181229,"$125,000",$125K,,,,"{'latitude': 33.829697, 'longitude': -117.637215}",FOR_SALE,Lot / Land for sale,False,False,False,https://photos.zillowstatic.com/fp/040e51eb3c53ea6c6185f1a6ed943109-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 2071181229, 'zipcode': '92676', 'city': 'Silverado', 'state': 'CA', 'latitude': 33.829697, 'longitude': -117.637215, 'price': 125000.0, 'homeType': 'LOT', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 3016, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 125000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 5.0, 'lotAreaUnit': 'acres'}}",/homedetails/41-Black-Star-Canyon-Rd-Silverado-CA-92676/2071181229_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,5 acres,,
25711549,"$349,990",$350K,2.0,2.0,1171.0,"{'latitude': 33.605877, 'longitude': -117.74984}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/0c6ee47f7a57c4fd8dbc569b94231dd5-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 25711549, 'zipcode': '92637', 'city': 'Laguna Woods', 'state': 'CA', 'latitude': 33.605877, 'longitude': -117.74984, 'price': 349990.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1171.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 350400, 'rentZestimate': 2699, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 349990.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 85761.0, 'unit': 'Unit 2E'}}",/homedetails/3498-Bahia-Blanca-W-UNIT-2E-Laguna-Woods-CA-92637/25711549_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
